PC1,PC2,Cluster
0.11834409633656498,0.8552859818951987,0
-0.0038960521463945385,1.2986906548326793,0
0.16811164549306318,1.3114764299538717,0
-0.2776686363966479,0.8692575418608997,0
-0.09193249098001711,2.0508115386929693,0
0.27900923012318934,2.64279781559234,0
-0.38245746072291686,2.400613863203557,0
-3.0673197020267065,1.7998568529619963,1
-0.3471153848982037,2.1210353854719135,0
-1.0990350146197496,2.5114393890791926,0
-3.073366686288374,1.8415005954164176,1
-0.34521437219531304,1.6579383614884273,0
0.15298344072835085,0.48285661139744107,0
0.04865096330336936,2.163969951231148,0
0.01685585349410304,1.7813747208260997,0
0.19792013435494646,0.433352181757704,0
0.13905875408581603,-0.1088042347392377,0
-2.865626402790493,-0.5760272263708627,1
-1.805423757733167,1.3669514742470397,1
-0.40804827302178365,2.0738749593043844,0
-1.7106183007696214,0.31767432237631205,1
-0.019734641539781262,1.6752943244660574,0
-2.828729917606242,1.4721034218702265,1
-0.3289073341394172,1.6951370376586707,0
-0.2985063469560193,2.274383582752,0
0.041271110524749424,0.41314212593235283,0
-0.13176982864025133,2.6612895970739427,0
-0.025820322114523665,2.34829635612881,0
-0.10974268016954081,2.2055622345273846,0
0.37454071791862137,0.5126036359095252,0
-0.06837381137855295,2.4739050714179895,0
-0.3202871339539746,1.5525643334833032,0
-0.056884213508677055,1.7938877581377497,0
-0.40248075017043916,2.430480053486882,0
-0.1461431887993983,-0.18155290822839956,0
-0.29718440465682494,1.940831128232577,0
0.03229598523414461,0.7959133834307587,0
-0.24840407832392483,0.7729871312651105,0
-0.42448640596602805,2.312174451166684,0
-0.9751031941613109,2.416224332401652,0
-0.8907128507705461,2.2938060426478923,0
-0.2900824221720595,1.2564961371943555,0
-0.0208636464138216,0.656863822552303,0
0.279332254034941,2.702026368405132,0
0.15769122358290888,1.9460084084916094,0
-0.7190716852192846,2.2197149497204394,0
0.1432223050526085,2.226127047477792,0
-0.10938975922697379,0.5043357889949563,0
-1.0092915234519204,1.7030297192464203,0
-2.927695240542774,0.6906241255060412,1
-0.31433026690929255,2.2981204394151438,0
-0.7069754754999505,2.360878126774982,0
-0.3511021163651143,2.0492319552442955,0
-0.22150196725420235,0.7651590578447296,0
-1.8120218432822248,1.431694240056349,1
0.02808573504233159,0.46891353225674604,0
-0.1777447939613742,2.477855534127004,0
-0.1905250744710154,2.74686448676882,0
-0.11771748994631953,1.7139218988248528,0
0.062352882882249536,0.12080891876227862,0
0.06582239871106728,1.5240051873398515,0
0.2578886453969348,2.3862865617605613,0
-0.3358304754495723,2.347171288809096,0
-0.07812443095466852,0.22758563715723676,0
-0.32576881696321935,1.7130194979603695,0
-2.6008964955722815,-0.22935280353392712,1
7.545789989200554,4.091204302699976,0
-0.27191882979553117,0.7201580902289938,0
-1.8727464382855692,2.13470432429341,1
0.2817881104045797,1.9026665646986396,0
-0.17373329133117685,2.1886798464079593,0
-2.896775149213121,0.16854777778015012,1
-0.6543622697025516,1.6267347985230804,0
-0.02475948298277431,2.631854899349562,0
-0.28643640169782464,1.2357204369007355,0
0.015341507884450056,2.2624111076603315,0
-0.21329490999091102,0.23991874631560184,0
0.3160854349775325,-0.2053423598500107,0
-0.09420526562479871,1.9504853137450027,0
-3.0624267799940093,1.8739383502360523,1
-0.4112458881001345,2.340824324750765,0
-2.975476615798705,1.195395976548812,1
-0.4220945378845835,2.4512364951234527,0
-0.04173420878099075,2.809394517468629,0
0.2320074369846092,2.48143566621572,0
0.2191751717413271,2.424575498668875,0
0.10237182224047543,2.4536392925739072,0
-0.048295237735043114,2.509311445264821,0
-1.5374840164202763,1.8944080460798367,1
0.12654222157920791,0.6123636411661939,0
-3.0061122028235903,1.8400495430081978,1
-3.034352872689129,1.633302302672221,1
-0.12098482813054623,2.3329481255066455,0
0.2681216543397652,2.018841427449421,0
-2.8694908019899263,-0.399398550770401,1
-2.789613739502347,1.2111992256387087,1
0.07835427384869743,1.2659683848208019,0
0.05722889216298185,2.2156954789912335,0
-0.2980745725284392,1.5023396471545236,0
-1.5723614550507767,1.9192660646997963,1
0.09636799408099632,1.1628295055254967,0
-0.044713804748736485,1.5673943075895374,0
0.09945112415218797,2.6849103441041104,0
-2.7864238932027616,0.5499520004028166,1
-2.944001688352512,0.7224898044213979,1
-0.03919746170107442,1.5708286229289596,0
-0.17851846779262923,0.4651328137041505,0
-0.42977294179178005,2.4080376252444675,0
-2.922045904865325,1.04508378959077,1
-0.008670626739405279,1.3438045140522212,0
-0.04212609748302202,2.2217545462925097,0
0.05353091360635164,2.1195943249497593,0
-0.36753858369726794,2.1678782612322878,0
-0.1900649050283381,1.6516383048375636,0
-0.012839028794409508,1.0866951893456152,0
-2.730812701389541,1.782294805898888,1
-0.0496992914120817,1.7160586361992034,0
-0.2758725057776582,1.151142898999845,0
-0.04328658375468756,1.4848992487669257,0
-3.0084325827213703,1.7556050085119197,1
0.18739070595269455,0.3584709097033575,0
0.1543093132902826,1.2876600393170379,0
0.20283946196507194,0.44827749127655797,0
0.3187992359859062,2.578609429334341,0
0.05367314060134033,2.123269269278679,0
0.04762790373342651,1.8391289953879746,0
0.20179874346382173,0.5602160288624042,0
0.1507791615412228,0.5675313250824686,0
0.1159676579409676,2.075802507764009,0
-0.2800937524205372,2.118282264547871,0
-0.202647446376004,2.0781844915616716,0
0.040747655100031414,1.9857939133917706,0
0.2755130944669886,2.0790581577733396,0
0.012998294173941336,1.867648294091316,0
-1.0461159864545075,2.434531684633617,0
-2.857799448668428,0.7971429662994742,1
-1.5697386918282925,2.081916382912017,1
-2.9108559584952967,1.0032560715590122,1
-0.33826002243477105,2.0787447153623115,0
0.10890916480498554,0.36890531111581343,0
-0.041355988048540016,1.8203933307839943,0
0.12323300659613173,1.193937133834947,0
-2.102022724369722,2.061780140931401,1
0.2568418147638152,-0.05610677438915659,0
-0.19842443295709528,2.0393810964710792,0
0.2280276783051459,2.3413290705513523,0
-0.37617589260898054,2.0143687104606656,0
-0.14373678317122723,2.282554589131526,0
-0.12027283201780792,2.4554824559249004,0
-0.24970148646440293,2.469538238314079,0
-0.3491958050119007,1.9206379050315978,0
0.0897464740509705,2.1423951212602903,0
0.009262280122326695,1.2381492405378902,0
-2.97740172759033,0.9965581359646387,1
-0.4113876917015356,2.2447945176610165,0
0.023522447123610377,0.9396694572214497,0
0.05312930150137243,2.1686030850118816,0
-2.878741236075014,1.1078025246277596,1
-0.07499430135186595,2.5825958513291445,0
-0.3672857572327752,1.70072557088791,0
-2.9300920685106604,1.370291654555362,1
-1.8349338594674691,2.0828264468593787,1
-3.042453527633,1.8147425786352898,1
-0.06862546580821527,2.689257595039894,0
-0.03686545329604243,2.036279982300263,0
-2.7978377948099515,-0.6577635642177039,1
-0.6488140539890932,1.8748936629664243,0
-1.8499662793646066,2.0624438075349745,1
-0.3588500963742112,1.757376736133027,0
-0.3339408767338895,2.2682371059613375,0
0.3406039798119052,1.0898516593609229,0
-0.26190838423090496,1.055225315487712,0
-0.14557838088400574,0.46223663221881817,0
-2.933687922806068,1.4236045754749533,1
-0.3217294778432312,1.2757166277687906,0
-0.07830693840932905,2.3250750667317885,0
-2.8493976953361737,1.8552817485532453,1
-0.4121592793616271,2.39320684048653,0
-0.01626866568306736,2.458850069399276,0
-0.290806221199101,1.2908625847037998,0
-2.8718823898683246,1.8932786858395234,1
-1.8330093025433032,2.1263580226329015,1
-0.0961522347456591,1.2570108845724057,0
0.05769913509659496,2.460467737437902,0
-0.594282829720281,1.251995874034985,0
0.04500988258688422,1.8306150555281941,0
0.01548845270605463,1.013018547098873,0
0.19876543091341206,0.5906059855960973,0
-3.0203672587503285,1.7526340614715137,1
-2.8848508909369577,1.5645680259319588,1
-1.843721097359336,1.6149282187493654,1
-0.39419025827128035,2.174361961526328,0
-0.07194848461066781,1.1985395970715385,0
-2.8842733804745873,-0.22700900438186147,1
-0.33329628668639444,1.7965424125979188,0
-2.966168773659929,1.2402662241070783,1
-2.8129706000113157,-0.5786760938712676,1
-2.8942414566269297,1.850693925243697,1
-3.030251324437304,1.7681203481911418,1
-0.13658477907921918,2.7860914496984615,0
-0.08850953803162648,2.331029054884586,0
-2.657836303893499,-0.30207458280071703,1
-1.7274590761697866,0.6447593367228505,1
-0.08932608335797491,2.808586181953526,0
-0.31307584120151527,1.8064535866325813,0
-3.025510930682198,1.6987761041196277,1
0.07226086345898394,0.41330883471022506,0
-0.08535091491555132,0.7768825154681317,0
0.24129080305332512,2.4554839057608056,0
-2.8900262710401043,0.3611978264709747,1
-0.1847395149843178,0.838826823509338,0
-0.28269325912686083,1.0679164397856904,0
-0.038509644146903464,2.3151912896660907,0
-0.43450875717978177,2.4356007451899657,0
-0.3049309832900675,1.438790565512183,0
-0.2259103908809241,2.4018886701340967,0
-0.664889554759353,2.1284095373105294,0
-2.9666899605509673,0.9406629247366347,1
-0.3700655567901351,2.291943652177287,0
0.15278182374768218,1.5937907203454338,0
-1.9242660859953864,1.905455658734861,1
-0.40826903397592745,2.283919136768971,0
0.01413556745958905,2.340982734955647,0
-0.201430872468177,2.308703249741435,0
-0.2873510442798958,1.6077614908740148,0
-2.782301296760257,1.5054107730311599,1
-0.03474651800576406,2.7491210022021604,0
0.24849052357002452,2.454338694999126,0
0.24170163169517486,2.436149161926927,0
0.12254234133978768,2.130340526604578,0
-0.19631041839255714,1.844232726629562,0
-0.2785144748557261,1.0518243084177863,0
-2.927481005863209,0.37728749192248057,1
-2.9924177761176,1.511439548437701,1
0.28152998897466674,2.142486088287305,0
-0.10992729085590326,2.3332056113412944,0
-0.24407157146394948,2.4745906621428952,0
0.11561359500143421,1.3025520909298953,0
-0.21754625598090535,0.3011622592510538,0
-0.11913084320874875,2.136626955357273,0
-0.13082909154672076,0.9647767838311821,0
-0.3041967056891068,1.7385705924554307,0
-2.983779080170755,1.191860375608749,1
0.40022818644517466,1.034537888619267,0
-0.08335225728677272,2.424826690934615,0
-0.09262432511856966,2.664846640911393,0
0.00949272455907309,1.2918280226113603,0
-0.19000606998523775,2.7914371866537375,0
-0.28064563399548,1.4136364280822784,0
-0.683758098668849,2.029747135947652,0
-0.05649801797974799,2.3257689651162012,0
-0.011998670054130788,1.3306689195588306,0
-0.09287101440227803,2.8100333510050373,0
0.2979707064785404,1.5669114038903629,0
-2.7859420842101166,1.6810819915566646,1
-0.19506714005682274,1.3767702630905494,0
-0.11352509745087085,2.4132695894893286,0
-2.6916011611920907,0.9720756562697671,1
-0.2654375032394006,1.0101798557471282,0
0.19902306444675588,0.1806632051548469,0
-1.2930866552061382,2.4465944483866116,0
-0.06761917665223638,1.8408467534737736,0
-0.03979322337629612,1.780112174937259,0
-0.24428122582133754,1.4264631996180697,0
-1.1732214914712908,2.35263879267553,0
-0.1591939153586354,2.3100533614496745,0
-0.30814874543994825,1.2012821458421685,0
-0.291787839564778,1.843078787953364,0
-0.10456948809585062,2.4178950465111892,0
-2.6568502504426332,-0.2970348886386161,1
-0.08256774569524326,2.2730846612556914,0
-2.873672078837925,0.9839322899453019,1
-0.05610566230473557,1.4275088671239282,0
0.022166852403555124,1.972636886362233,0
-3.0639380475693017,1.8441586708117272,1
-2.65358811809932,-0.47030524668651214,1
-0.03150705161097771,1.352632271036515,0
0.09076417794068077,1.5523781783101362,0
-1.0968829904623545,2.474894856429437,0
-0.0836152541459394,2.2783693702656485,0
0.15618945129801684,1.4125063904600281,0
-0.10219070218828151,2.0891401593846384,0
-0.1259957200167531,2.2710028433051903,0
-0.024214318385958732,2.7444569451941097,0
-0.19320369393433248,2.587766733516971,0
-0.13654220196134523,2.7682178179905197,0
-3.0543436386803284,1.819432367173211,1
-0.002796375613914892,1.015491730453047,0
0.00936901580444032,2.57346380108701,0
0.05969942599997843,2.0217838794193503,0
-0.11012591988391404,2.3399986037067544,0
0.040582483795730255,1.43769475102812,0
-0.03197089241158515,2.1126135071532666,0
-1.7959839758251908,1.5053899038863603,1
-0.18483958920957305,1.032175842819776,0
0.12491291120112616,0.9220270188471491,0
-0.3378215606501804,2.416386996168023,0
-2.7528329778949137,0.6652599508936671,1
-0.14491308795871438,2.5225294823942646,0
-0.00042037394002854555,1.191350949804756,0
-1.7825812438456246,1.4510940694489882,1
-0.0810130306168541,2.0387411925125574,0
-2.7181609410991783,0.6297973274479619,1
-0.01424455913396922,1.913971175499305,0
-0.23572419373227266,0.3834703394526369,0
0.025413045004771376,2.6781182863091337,0
-2.716357653917146,0.6233120722503334,1
-0.26959242486853197,0.6873996603988101,0
-1.6796712714802156,0.7453852908544952,1
0.01372390799283233,1.613501402953295,0
-2.7474226069091965,1.6400070393513644,1
-0.08496453638337241,1.844442855792772,0
-0.00027535648290466947,1.9232470038768963,0
-0.03160236482093475,2.33446798518261,0
0.03314027500096472,2.4187013113437965,0
-0.10299796396954129,2.7272569432754197,0
0.021850657187470042,2.473665214795211,0
-2.8236477049907145,1.8178895420910648,1
-1.8424966686113895,1.8141838042548235,1
0.00908797639837066,1.138803299210853,0
-0.25749342501264366,1.9113094332353349,0
-0.3954495433432133,2.1353448845129095,0
-0.09271238717104288,2.381264536946668,0
-0.3245114127638788,2.058316310790595,0
0.05995738212756198,1.7724475512365636,0
-1.791505769533031,1.6351260570375898,1
-0.3429084969083466,1.7703275247033394,0
-2.777403741262751,0.9155218563587195,1
0.18581789027705312,1.7543861365337752,0
-0.10221644198571193,2.320586157537736,0
0.08090993186228895,1.8202470616115594,0
0.15358919165451837,1.081124238166421,0
-0.09080948990271359,2.5430438370754564,0
-1.8504941187301065,1.7507729512459451,1
0.10856852646910868,2.822041296956806,0
0.258358497046264,2.0063470089297777,0
0.054572540996862935,2.13005692551004,0
0.09910486729902541,2.7240683575095868,0
-0.32193605382216506,2.216485417894201,0
-0.24258563725261087,0.5967201163199125,0
-0.2946739557119258,2.1977463793588465,0
-2.7698369401898812,0.8982043655403621,1
-0.12046315942314519,2.1554053288327206,0
-0.04072357685030951,0.6251912031597673,0
-1.7749205257443408,1.8497217448511685,1
-0.15831193867587182,2.150802698646008,0
-0.116129792998133,2.7098281069482026,0
-0.3580501357396243,1.7113265491866962,0
-0.2829278253398092,1.4100866536417456,0
-2.814577905782978,1.7265592556124847,1
-0.1690671081412904,2.4061109563125536,0
-0.08841560181197274,2.281695544746503,0
-1.7539233794521445,1.5786363002399948,1
-0.02610410887155526,1.9838122757377452,0
-0.23780641298924504,2.5671323680235063,0
-0.9415477150719455,2.3715910083571488,0
-2.9508317454636934,0.7020427412839597,1
0.1358870414646989,2.753625957782064,0
-0.05224358166638237,2.4261936327084666,0
-0.3209681013645307,1.6521823751901736,0
-0.20711757274511372,2.1658485008854824,0
-0.2691490520733871,0.8887968596014283,0
-0.06854828474754135,1.5638468456097327,0
-0.06443626370062773,2.0049168481052555,0
-0.2636289735544731,1.865567281985873,0
-2.7426678456888998,1.9554656651318199,1
-3.0279048992205637,1.7380381539434617,1
-0.19970821751335052,2.5911075056933957,0
-0.11784098320392768,2.3466462633300926,0
-0.12384954072066803,0.7315259967345714,0
-3.099006469261848,1.7439016974331358,1
-0.11668227544145113,2.341017985065916,0
2.4425042157643504,3.188936204830437,0
0.22007356910020304,2.4044409187560114,0
-0.9690542054248941,1.361150010541759,0
-1.1688093825235844,2.455891782078489,0
-2.6854156469369985,0.07006213786833666,1
-2.6496224412424705,0.16481461458441315,1
0.19047532286943106,1.8986707864656358,0
0.19985570094795313,2.179084397767533,0
0.019738345690633027,2.1117878429585666,0
-0.43797386492306706,2.4713562677577596,0
-0.27068774393437045,2.446566148048013,0
-2.5278831691072585,0.3254845356571537,1
-0.3237700924285158,1.3930650487722336,0
0.05674001078579386,1.9382785957617392,0
-0.003915647548287835,2.3865857417182794,0
-0.2565334091166938,0.42655180347849103,0
0.2716592334759867,2.0765428754113673,0
0.04241898874546639,1.0090576033040142,0
-0.018609449574605978,1.1729705199474187,0
-0.36649174803985307,2.1605248099225616,0
-0.015217645665831565,2.503630897487882,0
0.26681785197981056,0.3042789845493488,0
7.34648401062172,4.505686239836042,0
-0.2975351812832239,1.0182768277965308,0
0.020948564631724707,2.3622313112688866,0
-0.475865289693572,2.403956436310541,0
0.5127811505995957,1.4807924547512339,0
-0.020562730790965995,0.9398189282573187,0
-0.13331323983095344,2.1698305007414405,0
-0.40400861668905286,2.2593725211376046,0
0.06956439487014635,1.0062671195362434,0
-0.25727309988412506,0.862386021193643,0
-0.10544522315148482,2.1445734557356673,0
-0.7300388384915225,2.2120439583379468,0
0.037059352177860924,2.6942082326986503,0
-0.29735880285466443,2.643456428867108,0
-0.018971939823778355,2.565521025942859,0
-0.2649169614236461,0.8777150833561869,0
-0.0283234447934366,1.5944871713842546,0
-0.20157358354837646,2.5810022387822915,0
-0.08725085955216302,2.1894155802534274,0
-1.7579906825994187,1.082901297145743,1
-0.1288414799379721,1.976439691231694,0
-0.06898000095595895,2.2004110280579656,0
-0.06741211887173862,2.220113006333883,0
-0.14917476468648724,2.131963257774024,0
-0.1739797071777684,2.373039353510238,0
-0.061313186023015595,2.291565861106354,0
0.2054372583833371,2.2855941038618846,0
0.09323424056652226,0.9374819372370806,0
-0.13615301781080108,2.1225126302958284,0
-2.715887693964351,0.4751807404930367,1
-0.059756804065546,1.9465015661079812,0
-2.6624268594495915,1.0007098235022855,1
-0.007892953172445915,2.430885403386139,0
-0.48383390849603436,2.477873943821468,0
-0.6699350211615109,2.222859747755338,0
-0.4601366405034228,2.3093085982881654,0
-0.0015958896981480527,2.6836283261149148,0
-0.21615965261257636,0.8778519036001386,0
0.05868140761195645,2.2372023087063426,0
-1.7506487741671313,1.0148767080530892,1
0.20159445000425552,2.7395541446495693,0
-0.09284880798132128,1.9602683593863373,0
-0.2202083739323721,0.43137251666166315,0
0.2787354922780514,-0.06816961783854766,0
-0.3407577552862751,1.7373642874141935,0
-0.08593690010738476,1.9750335861668518,0
0.05883205782149144,1.679525024539887,0
-0.8729396050896906,0.4203712686370022,0
-1.8016109468244748,1.9987744395854483,1
0.005622250125514144,0.65063873021565,0
0.060450357764484555,0.12475950196989481,0
0.05146297013067544,2.232477431847126,0
-0.04975155198860095,1.884846547990504,0
-0.1640662218954701,-0.07091496841973961,0
-2.8547695364213483,1.7681630469302063,1
-1.0639348715018135,2.2898151734209784,0
0.1409442164686058,2.3550997363328037,0
-0.1197720151353816,2.395574500258644,0
0.0773362278851731,1.3154595496993822,0
-1.0213262091109243,2.2438218822072344,0
-2.7062636599218304,1.1890857953986718,1
0.08004536320013163,2.6772309460081,0
-1.8196766240050677,1.996725988422736,1
-3.0440505230413852,1.797602300938564,1
-1.7997710756056275,1.2118335416890909,1
-1.8547672850674697,2.0939576185565083,1
0.06939587479866885,1.8015735513952358,0
-0.05106138184710677,2.444170682095453,0
-0.11963979842320867,2.544903956300011,0
-0.034985297252036085,1.8806560061245101,0
-2.87032633835167,1.874154416722269,1
0.055297982091975124,2.777510028364543,0
-0.06892135526744611,2.272966570077687,0
-2.8099478725270353,-0.29859669057167953,1
0.02087251256612255,2.719663496599238,0
-2.717045538785078,1.4272991488901112,1
-0.013664615484329408,2.2169624953559373,0
0.07320884582659262,2.536960820468085,0
-0.07320524335104486,2.6746068426491427,0
-0.034083923919730696,2.227051596339093,0
-0.16349952617229696,2.405911719055274,0
-0.3218360152481311,1.3504215389326182,0
-0.04140851306138059,1.4000873906456242,0
-0.3086034353419256,2.2353829291145257,0
-0.5398422866798996,0.7103542258271001,0
0.027473940303094087,0.6901989205826944,0
-2.9912640926227314,1.4545742782682467,1
-0.07281559923298785,2.0967924798352504,0
-0.31990110824528073,2.045616450974317,0
0.17646881842299061,0.4279102519249809,0
0.06952746563042003,2.597927726732485,0
-2.912343979705524,-0.12217908175288102,1
-1.040629700502876,2.2922296381754026,0
0.056876604338677555,2.383720074445239,0
0.19751218253738692,2.245142049911317,0
-1.7796631320861118,1.37192350826708,1
0.07176482067075864,0.37167021362913016,0
-2.8859149835964337,0.8671415341147639,1
0.029945534491868757,2.8189717506087115,0
-0.02404720751957597,0.5973314764710356,0
0.03188093193386456,2.8508034233497255,0
-0.08308419435217693,2.2743975947039905,0
0.09654441351556795,0.444593126375449,0
-0.3224662915601178,1.7423013459647858,0
-2.65714647313723,1.1716089369491909,1
-0.3363291733882609,1.2766696305769734,0
-0.9817813723966032,2.534718648432303,0
-0.38669981132928655,2.1283640398244406,0
-0.1288430782030201,2.3383063174342236,0
-3.036505072005756,1.8375855183625873,1
0.026583045410881627,1.7644236777529003,0
-3.0212791082365644,1.7887090839533617,1
-0.41111470211428064,2.4523341198578277,0
-0.06303660744892607,2.4583643629974166,0
-2.8014975086618232,1.673464864860638,1
-2.835972120218789,1.8561886967266095,1
0.2831149899110188,2.09962342694575,0
0.08681454898675561,0.44132002013295824,0
-0.2009280778719961,2.752610268674404,0
-2.8396010232363227,1.7010380240517398,1
-2.856782373448472,-0.08941423081303909,1
-0.056974398680468726,2.2487628850209043,0
0.0015238157241043249,2.4640337876669176,0
0.08300193382637988,2.4484506488490103,0
0.062462755735703396,1.8879333322336185,0
-0.20926611675947743,2.270695563830817,0
0.07154742488464336,1.7870964268330969,0
-0.010147681471585897,1.7827668405285422,0
-0.11707331154528385,2.764051939476435,0
-0.10100639082825047,2.5302897550688765,0
0.10019593113679635,2.724268214549776,0
-0.05268029655712473,1.8066090820104197,0
0.010133012439002604,0.5065280457644333,0
-0.08753018056397913,2.5657252844921508,0
-0.2985538814225561,1.0618108067840175,0
0.1792477988085699,1.5717743696877131,0
