idx1,idx2,distance,sample_count
19720.0,19729.0,0.00840059101483269,2.0
18756.0,19005.0,0.008411451655038166,2.0
18018.0,19593.0,0.008418330632950595,2.0
18211.0,19241.0,0.008452376959375446,2.0
8478.0,10234.0,0.008470582292900299,2.0
19063.0,19314.0,0.008513404124933135,2.0
18816.0,19050.0,0.00852279400062617,2.0
19373.0,19634.0,0.008524211620813417,2.0
6214.0,8022.0,0.008594834641350179,2.0
18949.0,20153.0,0.008604502980460258,3.0
11294.0,13074.0,0.00866672379172354,2.0
18528.0,20096.0,0.008705714405209203,3.0
19178.0,19584.0,0.008710423923167976,2.0
19703.0,19804.0,0.00871854025982025,2.0
18547.0,18717.0,0.008786314491039556,2.0
20013.0,20126.0,0.008812559369031123,4.0
17909.0,17911.0,0.00884542368378047,2.0
18550.0,18956.0,0.008853448044737902,2.0
19107.0,19138.0,0.008861474078146511,2.0
12045.0,12166.0,0.008914756918950552,2.0
18336.0,18372.0,0.008958410624288439,2.0
19651.0,20091.0,0.008968776145971816,3.0
19574.0,19666.0,0.009047133204731083,2.0
18185.0,19326.0,0.00909695031468433,2.0
19216.0,19247.0,0.0091258836196542,2.0
2092.0,2733.0,0.009126926332752885,2.0
18898.0,20172.0,0.009134160411857179,3.0
17922.0,18065.0,0.009157077485227188,2.0
17937.0,17960.0,0.009172821011735133,2.0
3743.0,3966.0,0.00923517893102573,2.0
15718.0,17161.0,0.009281300587586458,2.0
1528.0,2698.0,0.009303935923786361,2.0
19177.0,19282.0,0.00934832387984065,2.0
17987.0,18021.0,0.009362622469531772,2.0
8071.0,12560.0,0.009413004923356429,2.0
18715.0,19045.0,0.009425076139202803,2.0
18575.0,18607.0,0.009425347556359435,2.0
19163.0,19912.0,0.009450859666162601,2.0
18605.0,20139.0,0.009520707773359302,5.0
20058.0,20176.0,0.00953297778537195,5.0
13790.0,16462.0,0.009554038555839028,2.0
18615.0,19036.0,0.009561120174255802,2.0
18728.0,20253.0,0.009582080375399331,4.0
18448.0,18680.0,0.009635656537464005,2.0
18223.0,19375.0,0.00968048064421931,2.0
18925.0,18933.0,0.009696027380977407,2.0
19418.0,19652.0,0.009710821011897151,2.0
18526.0,18932.0,0.009722798350856833,2.0
18093.0,19650.0,0.009771448273213796,2.0
19089.0,19310.0,0.009805366431970252,2.0
19343.0,19416.0,0.009837447279364718,2.0
19121.0,19995.0,0.009868216514106527,2.0
18471.0,18968.0,0.009884337123116428,2.0
18711.0,18938.0,0.009893445326981814,2.0
19191.0,19547.0,0.009943323489419337,2.0
19324.0,20317.0,0.009967340736644433,6.0
18229.0,19660.0,0.009993710016815337,2.0
19202.0,20245.0,0.010013678914770398,3.0
18209.0,19522.0,0.010038602590987768,2.0
18142.0,18712.0,0.010065866165014498,2.0
18683.0,18944.0,0.01008305212990324,2.0
19431.0,20223.0,0.01011226282961451,3.0
18771.0,19044.0,0.010146894526914847,2.0
18538.0,18723.0,0.01018273590780898,2.0
3911.0,7343.0,0.010200055743987066,2.0
19421.0,19656.0,0.01024192044850226,2.0
17943.0,18280.0,0.010281907594159955,2.0
19557.0,19857.0,0.010292262476489473,2.0
18250.0,20196.0,0.010297471709130118,3.0
19334.0,19999.0,0.010496447990552181,2.0
18363.0,19892.0,0.010501421086177963,2.0
19562.0,19864.0,0.010510721897831308,2.0
18588.0,18798.0,0.010535490815556709,2.0
9294.0,11594.0,0.010537872523778032,2.0
19072.0,19675.0,0.010550529786653867,2.0
18153.0,19776.0,0.010572464884386063,2.0
18873.0,19040.0,0.010592462636451642,2.0
18084.0,19208.0,0.010636034100991914,2.0
19110.0,19303.0,0.01064034653741876,2.0
3278.0,4054.0,0.010722684000663138,2.0
18222.0,18365.0,0.010728531812757111,2.0
11807.0,13150.0,0.010746408493269535,2.0
17908.0,18304.0,0.010750466123123298,2.0
8611.0,20067.0,0.01077553395204182,3.0
7032.0,7055.0,0.01079874381210857,2.0
19285.0,19606.0,0.010892469540031431,2.0
17964.0,19585.0,0.010897126552520193,2.0
3808.0,3931.0,0.010948225247207729,2.0
19081.0,19141.0,0.010957004327351179,2.0
18108.0,19670.0,0.010989463464007325,2.0
18008.0,18291.0,0.011019220148235453,2.0
18921.0,19051.0,0.01102456933052787,2.0
18970.0,20197.0,0.011073156404281368,3.0
8862.0,9797.0,0.011131685122463344,2.0
17898.0,18884.0,0.011218905035442516,2.0
11781.0,12025.0,0.0112374257902179,2.0
17905.0,20068.0,0.011263743454436056,3.0
19230.0,19575.0,0.01126553240374789,2.0
9254.0,10002.0,0.011293048508397923,2.0
18271.0,19274.0,0.011299062225633986,2.0
19255.0,19331.0,0.011354063475255399,2.0
15636.0,16141.0,0.01139616133449043,2.0
19390.0,19397.0,0.011408451520577987,2.0
19104.0,19450.0,0.011421197040730358,2.0
18410.0,20034.0,0.011523960395595981,3.0
19533.0,19665.0,0.011625086294478561,2.0
19587.0,20036.0,0.011681182302377273,3.0
13719.0,13933.0,0.01172613530073887,2.0
18998.0,19404.0,0.011857007301544147,2.0
13363.0,16216.0,0.01189011702038164,2.0
19339.0,19649.0,0.01192259336164854,2.0
18777.0,19946.0,0.011946666289417053,2.0
18825.0,18912.0,0.012046234295207006,2.0
1064.0,1069.0,0.012050869180739466,2.0
19135.0,19406.0,0.012078581712989114,2.0
17947.0,18060.0,0.012083282305488881,2.0
19219.0,19290.0,0.012126882368502543,2.0
19874.0,19884.0,0.012136332958551996,2.0
19254.0,19648.0,0.012169192110031582,2.0
19392.0,19622.0,0.01219330342666111,2.0
19692.0,19957.0,0.012225262720514732,2.0
18716.0,20214.0,0.012258830641922775,3.0
20074.0,20114.0,0.012259222878724668,4.0
18606.0,20128.0,0.012283812155197103,3.0
18744.0,20270.0,0.012304804657050862,3.0
18477.0,18963.0,0.012312293059823875,2.0
19189.0,19586.0,0.012379384797347084,2.0
17983.0,19394.0,0.012494556897718452,2.0
18143.0,18425.0,0.012504925219983545,2.0
18961.0,18982.0,0.01256771620642732,2.0
18476.0,19798.0,0.012577464910759097,2.0
10011.0,10719.0,0.012582915314925542,2.0
18216.0,18382.0,0.012689187474830544,2.0
18787.0,20053.0,0.012692225949089052,3.0
15303.0,20040.0,0.012719781769693045,3.0
19379.0,19573.0,0.012741997264247228,2.0
18284.0,18402.0,0.012749854363138748,2.0
18206.0,20124.0,0.012768706559944009,3.0
19400.0,20255.0,0.012795820399898336,3.0
18387.0,18398.0,0.01281237960895645,2.0
5094.0,6380.0,0.012826105184574662,2.0
19140.0,19212.0,0.012832458289371627,2.0
256.0,260.0,0.012854525399949806,2.0
17952.0,19200.0,0.012866484486549786,2.0
18702.0,19210.0,0.012875584039863568,2.0
17899.0,19440.0,0.012911889969832495,2.0
17939.0,18362.0,0.01306499286474802,2.0
18259.0,20238.0,0.01316384544691707,3.0
18074.0,19542.0,0.013165968727984556,2.0
18178.0,18180.0,0.013206703278997534,2.0
18486.0,18499.0,0.013206703278997534,2.0
18495.0,18496.0,0.013206703278997534,2.0
18489.0,18490.0,0.013206703278997534,2.0
19130.0,19131.0,0.013206703278997534,2.0
19275.0,19619.0,0.013206703278997534,2.0
4903.0,7408.0,0.013206703278997534,2.0
18124.0,18135.0,0.013206703278997561,2.0
18671.0,18674.0,0.013206707505219704,2.0
18584.0,18594.0,0.013206723145997636,2.0
18454.0,18456.0,0.01320677484383317,2.0
18900.0,18916.0,0.013206798494194316,2.0
3305.0,3563.0,0.013206823615165042,2.0
18272.0,18306.0,0.01320688132329755,2.0
6529.0,6693.0,0.013207093829008382,2.0
18416.0,18419.0,0.01320716005732847,2.0
4097.0,4098.0,0.013207193824968856,2.0
11999.0,12082.0,0.013207278031439212,2.0
10125.0,10686.0,0.013207584154157763,2.0
18032.0,18050.0,0.013207630092437373,2.0
9202.0,9212.0,0.013207998666288691,2.0
18197.0,18369.0,0.013208368869457622,2.0
19351.0,19366.0,0.013208441439762993,2.0
4137.0,4675.0,0.013208461250191506,2.0
19636.0,19637.0,0.013208531352852689,2.0
19408.0,19422.0,0.013210600931986853,2.0
18355.0,18405.0,0.01321230843998155,2.0
19780.0,19782.0,0.013212799107249582,2.0
18103.0,18109.0,0.013213393026575926,2.0
19803.0,19806.0,0.013215645315664958,2.0
18664.0,18826.0,0.013215990948121764,2.0
19981.0,19982.0,0.013216164257972247,2.0
18602.0,18630.0,0.01321619025397136,2.0
16111.0,16441.0,0.013216259848285426,2.0
9938.0,9940.0,0.013217509220836534,2.0
18069.0,18072.0,0.013218114190808351,2.0
16239.0,16241.0,0.013218558150560186,2.0
17945.0,18033.0,0.013220374121391851,2.0
17954.0,18068.0,0.01322056702596398,2.0
12406.0,13227.0,0.013221563742652476,2.0
4939.0,4940.0,0.013223294833734788,2.0
19770.0,19854.0,0.013224461446903236,2.0
15915.0,17787.0,0.013226656143766056,2.0
16815.0,16828.0,0.013226898035588453,2.0
19151.0,19193.0,0.013227727023955697,2.0
6466.0,7305.0,0.013233346022371797,2.0
19058.0,19327.0,0.013236249079171791,2.0
18587.0,18590.0,0.013238335962011481,2.0
18277.0,18288.0,0.013238704907955345,2.0
937.0,1014.0,0.013239791116319743,2.0
19225.0,19228.0,0.013243075220788018,2.0
18645.0,18786.0,0.013244740159907512,2.0
19812.0,19836.0,0.013249409194440539,2.0
18987.0,19014.0,0.013250041171969035,2.0
19639.0,19642.0,0.013250234268600945,2.0
19687.0,19977.0,0.013254167935948108,2.0
6335.0,7882.0,0.013255626770534783,2.0
17994.0,18004.0,0.013258504311487517,2.0
8367.0,8961.0,0.013260370517542712,2.0
19028.0,19029.0,0.013260870831342557,2.0
19065.0,19091.0,0.013271993533607513,2.0
17932.0,19683.0,0.013276383335871753,2.0
19491.0,19524.0,0.01328377196662675,2.0
18902.0,18904.0,0.013286560719343218,2.0
17548.0,17801.0,0.013287534759614193,2.0
4548.0,4694.0,0.013288118010595247,2.0
19489.0,19769.0,0.013289972250804047,2.0
18887.0,20017.0,0.013296747246867096,3.0
17924.0,17933.0,0.013300750078153737,2.0
18252.0,18930.0,0.013301613427525252,2.0
8873.0,12076.0,0.013302472521495596,2.0
3259.0,3944.0,0.01330544553563546,2.0
10436.0,10437.0,0.013308387491009706,2.0
11003.0,12209.0,0.013309139580560273,2.0
19546.0,19941.0,0.013309692411096129,2.0
2258.0,2260.0,0.01331044372322968,2.0
19077.0,19571.0,0.013313945548814017,2.0
17972.0,17977.0,0.013319501662646144,2.0
18853.0,18855.0,0.013322060241196488,2.0
15393.0,15445.0,0.013327225728852216,2.0
17929.0,17941.0,0.013335900523875953,2.0
18770.0,18875.0,0.013343414803442227,2.0
19737.0,19738.0,0.013343695601129626,2.0
19969.0,19970.0,0.013344331858054047,2.0
19730.0,19747.0,0.013344486773558997,2.0
3661.0,3761.0,0.013347743874001141,2.0
19294.0,20183.0,0.013349353364241149,3.0
19428.0,19429.0,0.013353179228539356,2.0
18030.0,19106.0,0.013355002558525507,2.0
19746.0,19853.0,0.013360460903006511,2.0
17938.0,17940.0,0.013361052843217855,2.0
5119.0,7453.0,0.013363290316693286,2.0
19815.0,19828.0,0.013364112650731695,2.0
8152.0,8330.0,0.013365749306240293,2.0
19377.0,19487.0,0.01337641312862364,2.0
18100.0,18101.0,0.013378740939305023,2.0
19214.0,19568.0,0.013379383754827659,2.0
19550.0,20316.0,0.013382305151842869,6.0
18257.0,18278.0,0.0133824101506912,2.0
19526.0,19888.0,0.013390619334505329,2.0
19846.0,19962.0,0.013391245293621196,2.0
18439.0,18442.0,0.013394694857631728,2.0
18568.0,18569.0,0.013396141801910238,2.0
1719.0,3038.0,0.013396373843291185,2.0
18159.0,18421.0,0.013402803437172192,2.0
19896.0,19897.0,0.013412205973875881,2.0
18779.0,18879.0,0.013414375757908135,2.0
12162.0,12355.0,0.013414632254707973,2.0
18848.0,18850.0,0.013415222735135337,2.0
18215.0,18217.0,0.013415688285684188,2.0
19432.0,19435.0,0.013418635712368204,2.0
6555.0,6644.0,0.013424106228123144,2.0
19053.0,19482.0,0.013435016317128498,2.0
18293.0,18326.0,0.013437787096543379,2.0
19425.0,19437.0,0.013444802428414233,2.0
18527.0,18535.0,0.013449625501560283,2.0
18420.0,19664.0,0.01345041206206668,2.0
18078.0,18268.0,0.013451081683407135,2.0
6637.0,6659.0,0.013470987083919186,2.0
19627.0,19643.0,0.013471340732144186,2.0
10377.0,10808.0,0.013474121985764741,2.0
4022.0,4329.0,0.013475432233873763,2.0
18682.0,18964.0,0.013479245305476423,2.0
19718.0,19719.0,0.013485170729172683,2.0
19883.0,19905.0,0.013486463356716195,2.0
9864.0,12914.0,0.013503292908915512,2.0
14955.0,15389.0,0.013505886999167244,2.0
9018.0,9036.0,0.01350596860564958,2.0
6509.0,7404.0,0.013506152612566375,2.0
3472.0,5512.0,0.013511224792822523,2.0
7041.0,7883.0,0.013513423479026803,2.0
18478.0,18479.0,0.013514874656104108,2.0
19802.0,19978.0,0.013516791935644269,2.0
4095.0,4348.0,0.013517388401506118,2.0
18901.0,18903.0,0.013520364037134911,2.0
19686.0,19693.0,0.01352300133928847,2.0
4541.0,4554.0,0.01352623536820338,2.0
18106.0,18107.0,0.013530994063402637,2.0
16028.0,16039.0,0.013532526076753324,2.0
18472.0,18473.0,0.01353854434994659,2.0
18694.0,18768.0,0.01354485800704146,2.0
11132.0,11405.0,0.013545321097080025,2.0
6684.0,6694.0,0.013545831691121543,2.0
18493.0,18497.0,0.013550678760415264,2.0
18428.0,18430.0,0.013553830650859147,2.0
18174.0,18657.0,0.01355552948650314,2.0
19024.0,19027.0,0.013557714147855919,2.0
3752.0,6042.0,0.013558784697838758,2.0
8465.0,9915.0,0.013558866456740057,2.0
18088.0,18092.0,0.013561702004738305,2.0
19741.0,19742.0,0.013575432487491091,2.0
19759.0,19760.0,0.013577104469526771,2.0
16002.0,17771.0,0.013589922336829641,2.0
14047.0,14637.0,0.013606581195529599,2.0
11024.0,11060.0,0.01362162593499625,2.0
9715.0,12286.0,0.013623005822432673,2.0
7340.0,7341.0,0.013628848105626309,2.0
18840.0,18847.0,0.013633075948267981,2.0
11009.0,12839.0,0.013634676718744793,2.0
18262.0,18400.0,0.013637694056371176,2.0
18498.0,18709.0,0.013644042545860699,2.0
19777.0,19778.0,0.01364726154046282,2.0
19137.0,19564.0,0.013647800490085604,2.0
19443.0,19552.0,0.013650246692901026,2.0
19378.0,19502.0,0.013651917702693223,2.0
19817.0,19833.0,0.01366113201752488,2.0
18525.0,18936.0,0.013666282893077286,2.0
19154.0,19911.0,0.013675899456866956,2.0
4857.0,6108.0,0.013676848478113084,2.0
4580.0,5124.0,0.013686227901753773,2.0
19820.0,19845.0,0.013694688920572911,2.0
6014.0,6078.0,0.01369921231819578,2.0
17976.0,18626.0,0.013704131226209738,2.0
8093.0,9791.0,0.013706307708586976,2.0
16130.0,17235.0,0.013711529826650722,2.0
19786.0,19944.0,0.013731890700370427,2.0
