Feature 1,Feature 2,Feature 3,Feature 4,Feature 5
-0.3842209110474648,-0.008269700160892245,-0.044644557667848694,-0.6916879927726026,0.015878422636446513
-0.2017966924956713,0.082153042321502,-0.031536265165237325,1.3302197905813102,-1.4455730470636845
-0.5244953803002885,0.01502957859302979,-0.0459340832630391,0.3399649044244477,0.8998037314885304
1.1170071260517394,0.027768496576183785,-0.017158214188406025,-0.6215916908407223,0.04663477003147164
